LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
77235-0,"On a typical weekday in the past W, how much time did the patient spend watching TV &or DVDs",NRat,1W,^Patient,Qn,,SURVEY.HWS,2.52,TRIAL,4,Observation,,"h/d; min/d","On a typical weekday in the past week, how much time did the patient spend watching TV AndOr DVDs","h/d; min/d",2.52,false,"On a typical weekday in the past W, how much time did the patient spend watching TV &or DVDs:NRat:1W:^Patient:Qn:"
77297-0,"Yesterday, how many times did the patient drink any punch, Kool-Aid, Tampico, other fruit-flavored drinks, or sports drinks",Num,1D,^Patient,Qn,,SURVEY.HWS,2.52,TRIAL,4,Observation,,#,"Yesterday, how many times did the patient drink any punch, Kool-Aid, Tampico, other fruit-flavored drinks, or sports drinks #",{#},2.52,false,"Yesterday, how many times did the patient drink any punch, Kool-Aid, Tampico, other fruit-flavored drinks, or sports drinks:Num:1D:^Patient:Qn:"
44177-4,"View AP^W standing",Find,Pt,"Lower extremity.bilateral",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lower extremity - bilateral AP W standing",,2.17,false,"View AP^W standing:Find:Pt:Lower extremity.bilateral:Doc:XR"
38849-6,"View AP^W standing",Find,Pt,"Lower extremity.left",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lower extremity - left AP W standing",,2.14,false,"View AP^W standing:Find:Pt:Lower extremity.left:Doc:XR"
37733-3,"View AP^W standing",Find,Pt,"Lower extremity.right",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lower extremity - right AP W standing",,2.14,false,"View AP^W standing:Find:Pt:Lower extremity.right:Doc:XR"
24807-0,"View AP^W standing",Find,Pt,"Lower extremity>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee AP W standing",,1.0o,false,"View AP^W standing:Find:Pt:Lower extremity>Knee:Doc:XR"
37003-1,"View lateral^W standing",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lumbar spine Lateral W standing",,2.14,false,"View lateral^W standing:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
42442-4,"View lateral^W standing",Find,Pt,XXX>Spine,Doc,XR,RAD,2.61,DISCOURAGED,2,Both,,,"XR Spine Lateral W standing",,2.16,false,"View lateral^W standing:Find:Pt:XXX>Spine:Doc:XR"
37018-9,"View Rosenberg^W standing",Find,Pt,"Lower extremity>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee Rosenberg W standing",,2.14,false,"View Rosenberg^W standing:Find:Pt:Lower extremity>Knee:Doc:XR"
36946-2,"Views 2^W standing",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lumbar spine 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
36949-6,"Views 3^W standing",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lumbar spine 3 Views W standing",,2.14,false,"Views 3^W standing:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
37073-4,"Views 5^W standing",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lumbar spine 5 Views W standing",,2.14,false,"Views 5^W standing:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
37206-0,"Views^W standing",Find,Pt,"Lower extremity.left>Calcaneus",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Calcaneus - left Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.left>Calcaneus:Doc:XR"
38845-4,"Views^W standing",Find,Pt,"Lower extremity.left>Femur",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Femur - left Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.left>Femur:Doc:XR"
26095-0,"Views^W standing",Find,Pt,"Lower extremity.left>Foot",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Foot - left Views W standing",,2.00,false,"Views^W standing:Find:Pt:Lower extremity.left>Foot:Doc:XR"
37584-0,"Views^W standing",Find,Pt,"Lower extremity.left>Great toe",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Great toe - left Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.left>Great toe:Doc:XR"
37720-0,"Views^W standing",Find,Pt,"Lower extremity.right>Calcaneus",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Calcaneus - right Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.right>Calcaneus:Doc:XR"
37693-9,"Views^W standing",Find,Pt,"Lower extremity.right>Femur",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Femur - right Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.right>Femur:Doc:XR"
38810-8,"Views^W standing",Find,Pt,"Lower extremity.right>Great toe",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Great toe - right Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.right>Great toe:Doc:XR"
3271-4,"Heparin.low molecular weight",ACnc,Pt,PPP,Qn,Chromo,COAG,2.73,ACTIVE,1,Both,,"arb U/mL","LMW Heparin [Units/volume] in Platelet poor plasma by Chromogenic method",[arb'U]/mL,1.0,false,"Heparin.low molecular weight:ACnc:Pt:PPP:Qn:Chromo"
77234-3,"How often in the past 12Mo would you say the patient was worried or stressed about having enough money to buy nutritious meals",Find,12Mo,^Patient,Ord,BRFSS,SURVEY.HWS,2.66,TRIAL,4,Observation,,,"How often in the past 12 months would you say the patient was worried or stressed about having enough money to buy nutritious meals [BRFSS]",,2.52,false,"How often in the past 12Mo would you say the patient was worried or stressed about having enough money to buy nutritious meals:Find:12Mo:^Patient:Ord:BRFSS"
1602-2,"Norepinephrine^10M post standing",MCnc,Pt,Plas,Qn,,CHAL,2.42,ACTIVE,1,Observation,,ug/mL,"Norepinephrine [Mass/volume] in Plasma --10 minutes post standing",ug/mL,1.0,false,"Norepinephrine^10M post standing:MCnc:Pt:Plas:Qn:"
47155-7,"Norepinephrine^10M post standing",SCnc,Pt,Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"Norepinephrine [Moles/volume] in Plasma --10 minutes post standing",nmol/L,2.19,false,"Norepinephrine^10M post standing:SCnc:Pt:Plas:Qn:"
77237-6,"On a typical weekday in the past W, how much time did the patient spend playing video games and computer games",NRat,1W,^Patient,Qn,,SURVEY.HWS,2.52,TRIAL,4,Observation,,"h/d; min/d","On a typical weekday in the past week, how much time did the patient spend playing video games and computer games","h/d; min/d",2.52,false,"On a typical weekday in the past W, how much time did the patient spend playing video games and computer games:NRat:1W:^Patient:Qn:"
77238-4,"On a typical weekend D in the past W, how much time did the patient spend playing video games and computer games",NRat,1W,^Patient,Qn,,SURVEY.HWS,2.52,TRIAL,4,Observation,,"h/d; min/d","On a typical weekend day in the past week, how much time did the patient spend playing video games and computer games","h/d; min/d",2.52,false,"On a typical weekend D in the past W, how much time did the patient spend playing video games and computer games:NRat:1W:^Patient:Qn:"
77236-8,"On a typical weekend D in the past W, how much time did the patient spend watching TV &or DVDs",NRat,1W,^Patient,Qn,,SURVEY.HWS,2.52,TRIAL,4,Observation,,"h/d; min/d","On a typical weekend day in the past week, how much time did the patient spend watching TV AndOr DVDs","h/d; min/d",2.52,false,"On a typical weekend D in the past W, how much time did the patient spend watching TV &or DVDs:NRat:1W:^Patient:Qn:"
26359-0,"View AP^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left AP W standing",,2.00,false,"View AP^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
26360-8,"View AP^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right AP W standing",,2.00,false,"View AP^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
37516-2,"View lateral spot^W standing",Find,Pt,"Abdomen+Pelvis>Spine.lumbosacral junction",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Spine lumbosacral junction Lateral spot W standing",,2.14,false,"View lateral spot^W standing:Find:Pt:Abdomen+Pelvis>Spine.lumbosacral junction:Doc:XR"
37002-3,"View lateral^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left Lateral W standing",,2.14,false,"View lateral^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37754-9,"View lateral^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right Lateral W standing",,2.14,false,"View lateral^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
37014-8,"View PA^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left PA W standing",,2.14,false,"View PA^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37755-6,"View PA^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right PA W standing",,2.14,false,"View PA^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
37043-7,"View tunnel^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left Tunnel W standing",,2.14,false,"View tunnel^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37756-4,"View tunnel^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right Tunnel W standing",,2.14,false,"View tunnel^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
77477-8,View^standing,Find,Pt,"Lower extremity.bilateral>Hindfoot+Midfoot",Doc,XR,RAD,2.58,DEPRECATED,2,Both,,,"Deprecated Hindfoot - bilateral and Midfoot - bilateral X-ray standing",,2.52,false,"View^standing:Find:Pt:Lower extremity.bilateral>Hindfoot+Midfoot:Doc:XR"
37058-5,"View^W standing",Find,Pt,"Lower extremity.bilateral>Calcaneus",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Calcaneus - bilateral Single view W standing",,2.14,false,"View^W standing:Find:Pt:Lower extremity.bilateral>Calcaneus:Doc:XR"
37059-3,"View^W standing",Find,Pt,"Lower extremity.bilateral>Hip",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Hip - bilateral Single view W standing",,2.14,false,"View^W standing:Find:Pt:Lower extremity.bilateral>Hip:Doc:XR"
103295-2,"View^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.75,ACTIVE,2,,,,"XR Knee - bilateral Single view W standing",,2.75,false,"View^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
37207-8,"View^W standing",Find,Pt,"Lower extremity.left>Hip",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Hip - left Single view W standing",,2.14,false,"View^W standing:Find:Pt:Lower extremity.left>Hip:Doc:XR"
37731-7,"View^W standing",Find,Pt,"Lower extremity.right>Hip",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Hip - right Single view W standing",,2.14,false,"View^W standing:Find:Pt:Lower extremity.right>Hip:Doc:XR"
37068-4,"Views 2^W standing",Find,Pt,"Lower extremity.bilateral>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - bilateral 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.bilateral>Foot:Doc:XR"
36945-4,"Views 2^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
38841-3,"Views 2^W standing",Find,Pt,"Lower extremity.left>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - left 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.left>Ankle:Doc:XR"
37069-2,"Views 2^W standing",Find,Pt,"Lower extremity.left>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - left 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.left>Foot:Doc:XR"
38851-2,"Views 2^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37675-6,"Views 2^W standing",Find,Pt,"Lower extremity.right>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - right 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.right>Ankle:Doc:XR"
37698-8,"Views 2^W standing",Find,Pt,"Lower extremity.right>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - right 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.right>Foot:Doc:XR"
37762-2,"Views 2^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right 2 Views W standing",,2.14,false,"Views 2^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
36947-0,"Views 3^W standing",Find,Pt,"Lower extremity.bilateral>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - bilateral 3 Views W standing",,2.14,false,"Views 3^W standing:Find:Pt:Lower extremity.bilateral>Foot:Doc:XR"
69138-6,"Views 3^W standing",Find,Pt,"Lower extremity.left>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - left 3 Views W standing",,2.38,false,"Views 3^W standing:Find:Pt:Lower extremity.left>Ankle:Doc:XR"
36948-8,"Views 3^W standing",Find,Pt,"Lower extremity.left>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - left 3 Views W standing",,2.14,false,"Views 3^W standing:Find:Pt:Lower extremity.left>Foot:Doc:XR"
69254-1,"Views 3^W standing",Find,Pt,"Lower extremity.right>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - right 3 Views W standing",,2.38,false,"Views 3^W standing:Find:Pt:Lower extremity.right>Ankle:Doc:XR"
37700-2,"Views 3^W standing",Find,Pt,"Lower extremity.right>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - right 3 Views W standing",,2.14,false,"Views 3^W standing:Find:Pt:Lower extremity.right>Foot:Doc:XR"
69062-8,"Views 4^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral 4 Views W standing",,2.38,false,"Views 4^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
38852-0,"Views 4^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left 4 Views W standing",,2.14,false,"Views 4^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37763-0,"Views 4^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right 4 Views W standing",,2.14,false,"Views 4^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
37540-2,"Views Holmblad^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee - bilateral Holmblad Views W standing",,2.14,false,"Views Holmblad^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
77493-5,Views^standing,Find,Pt,"Lower extremity.left>Hindfoot+Midfoot",Doc,XR,RAD,2.58,DEPRECATED,2,Both,,,"Deprecated Hindfoot - left and Midfoot - left X-ray standing",,2.52,false,"Views^standing:Find:Pt:Lower extremity.left>Hindfoot+Midfoot:Doc:XR"
77494-3,Views^standing,Find,Pt,"Lower extremity.right>Hindfoot+Midfoot",Doc,XR,RAD,2.58,DEPRECATED,2,Both,,,"Deprecated Hindfoot - right and Midfoot - right X-ray standing",,2.52,false,"Views^standing:Find:Pt:Lower extremity.right>Hindfoot+Midfoot:Doc:XR"
37202-9,"Views^W standing",Find,Pt,"Lower extremity.bilateral>Ankle",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Ankle - bilateral Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.bilateral>Ankle:Doc:XR"
26094-3,"Views^W standing",Find,Pt,"Lower extremity.bilateral>Foot",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Foot - bilateral Views W standing",,2.00,false,"Views^W standing:Find:Pt:Lower extremity.bilateral>Foot:Doc:XR"
26085-1,"Views^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee - bilateral Views W standing",,2.00,false,"Views^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
37203-7,"Views^W standing",Find,Pt,"Lower extremity.left>Ankle",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Ankle - left Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.left>Ankle:Doc:XR"
26086-9,"Views^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee - left Views W standing",,2.00,false,"Views^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37209-4,"Views^W standing",Find,Pt,"Lower extremity.left>Toes",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Toes - left Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.left>Toes:Doc:XR"
37676-4,"Views^W standing",Find,Pt,"Lower extremity.right>Ankle",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Ankle - right Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.right>Ankle:Doc:XR"
26096-8,"Views^W standing",Find,Pt,"Lower extremity.right>Foot",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Foot - right Views W standing",,2.00,false,"Views^W standing:Find:Pt:Lower extremity.right>Foot:Doc:XR"
26087-7,"Views^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee - right Views W standing",,2.00,false,"Views^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
37823-2,"Views^W standing",Find,Pt,"Lower extremity.right>Toes",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Toes - right Views W standing",,2.14,false,"Views^W standing:Find:Pt:Lower extremity.right>Toes:Doc:XR"
74728-7,"Vital signs, weight, height, head circumference, oximetry, BMI, & BSA panel",-,Pt,^Patient,-,HL7.CCDAr1.1,PANEL.VITALS,2.58,ACTIVE,2,Order,,,"Vital signs, weight, height, head circumference, oximetry, BMI, and BSA panel - HL7.CCDAr1.1",,2.48,true,"Vital signs, weight, height, head circumference, oximetry, BMI, & BSA panel:-:Pt:^Patient:-:HL7.CCDAr1.1"
52629-3,"Weight-bearing restrictions during 2D assessment period",Find,2D,"Lower extremity.left",Ord,CARE,SURVEY.CARE,2.64,DISCOURAGED,4,,,,"Weight-bearing restrictions during 2 day assessment period Lower extremity - left [CARE]",,2.26,false,"Weight-bearing restrictions during 2D assessment period:Find:2D:Lower extremity.left:Ord:CARE"
52630-1,"Weight-bearing restrictions during 2D assessment period",Find,2D,"Lower extremity.right",Ord,CARE,SURVEY.CARE,2.64,DISCOURAGED,4,,,,"Weight-bearing restrictions during 2 day assessment period Lower extremity - right [CARE]",,2.26,false,"Weight-bearing restrictions during 2D assessment period:Find:2D:Lower extremity.right:Ord:CARE"
52627-7,"Weight-bearing restrictions during 2D assessment period",Find,2D,"Upper extremity.left",Ord,CARE,SURVEY.CARE,2.64,DISCOURAGED,4,,,,"Weight-bearing restrictions during 2 day assessment period Upper extremity - left [CARE]",,2.26,false,"Weight-bearing restrictions during 2D assessment period:Find:2D:Upper extremity.left:Ord:CARE"
52628-5,"Weight-bearing restrictions during 2D assessment period",Find,2D,"Upper extremity.right",Ord,CARE,SURVEY.CARE,2.64,DISCOURAGED,4,,,,"Weight-bearing restrictions during 2 day assessment period Upper extremity - right [CARE]",,2.26,false,"Weight-bearing restrictions during 2D assessment period:Find:2D:Upper extremity.right:Ord:CARE"
39345-4,"(View Sunrise) + (View tunnel^W standing)",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left Sunrise and (Tunnel W standing)",,2.15,false,"(View Sunrise) + (View tunnel^W standing):Find:Pt:Lower extremity.left>Knee:Doc:XR"
69255-8,"(View Sunrise) + (View tunnel^W standing)",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right Sunrise and (Tunnel W standing)",,2.38,false,"(View Sunrise) + (View tunnel^W standing):Find:Pt:Lower extremity.right>Knee:Doc:XR"
77316-8,"How often have you added cereal to your baby's bottle of formula or pumped (or expressed) breast milk in the past 2W",Find,2W,^Patient,Ord,IFPS-II,SURVEY.HWS,2.58,TRIAL,4,Observation,,,"How often have you added cereal to your baby's bottle of formula or pumped (or expressed) breast milk in the past 2 weeks [IFPS-II]",,2.52,false,"How often have you added cereal to your baby's bottle of formula or pumped (or expressed) breast milk in the past 2W:Find:2W:^Patient:Ord:IFPS-II"
3276-3,"Kininogen.high molecular weight",ACnc,Pt,PPP,Qn,Coag,COAG,2.68,ACTIVE,1,Both,,"arb U/mL","Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay",[arb'U]/mL,1.0,false,"Kininogen.high molecular weight:ACnc:Pt:PPP:Qn:Coag"
40561-3,"Cytokeratin Cam5.2 Ag",PrThr,Pt,Tiss,Ord,"Immune stain",PATH,2.73,ACTIVE,1,Both,,,"Cytokeratin Cam5.2 Ag [Presence] in Tissue by Immune stain",,2.15,false,"Cytokeratin Cam5.2 Ag:PrThr:Pt:Tiss:Ord:Immune stain"
26358-2,"View AP^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral AP W standing",,2.00,false,"View AP^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
37477-7,"View PA 45 degree flexion^W standing",Find,Pt,"Lower extremity>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee PA 45 degree flexion W standing",,2.14,false,"View PA 45 degree flexion^W standing:Find:Pt:Lower extremity>Knee:Doc:XR"
37020-5,"View Rosenberg^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral Rosenberg W standing",,2.14,false,"View Rosenberg^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
37019-7,"View Rosenberg^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left Rosenberg W standing",,2.14,false,"View Rosenberg^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
37752-3,"View Rosenberg^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right Rosenberg W standing",,2.14,false,"View Rosenberg^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
39333-0,"Views AP + lateral^W standing",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lumbar spine AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
39068-2,"Views AP + lateral^W standing",Find,Pt,"Lower extremity>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity>Foot:Doc:XR"
24805-4,"Views AP + lateral^W standing",Find,Pt,"Lower extremity>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee AP and Lateral W standing",,1.0o,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity>Knee:Doc:XR"
24808-8,"Views AP + PA^W standing",Find,Pt,"Lower extremity>Knee",Doc,XR,RAD,2.61,DISCOURAGED,2,Both,,,"XR Knee AP and PA W standing",,1.0o,false,"Views AP + PA^W standing:Find:Pt:Lower extremity>Knee:Doc:XR"
44207-9,"Views AP^standing",Find,Pt,"Lower extremity.bilateral>Knee",Nar,XR,RAD,2.58,DEPRECATED,2,Both,,,"Deprecated Knee - bilateral X-ray AP standing",,2.17,false,"Views AP^standing:Find:Pt:Lower extremity.bilateral>Knee:Nar:XR"
38003-0,"Views AP^W standing",Find,Pt,"Lower extremity.left>Foot",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Foot - left Views AP W standing",,2.14,false,"Views AP^W standing:Find:Pt:Lower extremity.left>Foot:Doc:XR"
44197-2,"Views GE 5^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral GE 5 Views W standing",,2.17,false,"Views GE 5^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
38124-4,"Views^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine Views W standing",,2.14,false,"Views^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
69064-4,"(View Sunrise) + (views^W standing)",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral Sunrise and (Views W standing)",,2.38,false,"(View Sunrise) + (views^W standing):Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
69149-3,"(View Sunrise) + (views^W standing)",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left Sunrise and (Views W standing)",,2.38,false,"(View Sunrise) + (views^W standing):Find:Pt:Lower extremity.left>Knee:Doc:XR"
42432-5,"(View Sunrise) + (views^W standing)",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right Sunrise and (Views W standing)",,2.16,false,"(View Sunrise) + (views^W standing):Find:Pt:Lower extremity.right>Knee:Doc:XR"
69143-6,"(Views 2) + (view tunnel^W standing)",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left 2 views and (Tunnel W standing)",,2.38,false,"(Views 2) + (view tunnel^W standing):Find:Pt:Lower extremity.left>Knee:Doc:XR"
39382-7,"(Views 2) + (view tunnel^W standing)",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right 2 views and (Tunnel W standing)",,2.15,false,"(Views 2) + (view tunnel^W standing):Find:Pt:Lower extremity.right>Knee:Doc:XR"
