LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
749-2,"Myelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Myelocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Myelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71667-0,Myelocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Myelocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Myelocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
30450-1,"Neutrophils.hypersegmented/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils.hypersegmented/100 leukocytes in Blood",%,2.04,false,"Neutrophils.hypersegmented/100 leukocytes:NFr:Pt:Bld:Qn:"
53797-7,"Neutrophils.immature/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils.immature/100 leukocytes in Blood",%,2.26,false,"Neutrophils.immature/100 leukocytes:NFr:Pt:Bld:Qn:"
26505-8,"Neutrophils.segmented/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Blood",%,2.00,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Bld:Qn:"
23761-0,"Neutrophils/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Blood by Manual count",%,1.0n,false,"Neutrophils/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71671-2,Neutrophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
74463-1,"Normoblasts/100 leukocytes",NFr,Pt,Bld^Fetus,Qn,,HEM/BC,2.50,ACTIVE,1,Observation,,%,"Normoblasts/100 leukocytes in Blood from Fetus",%,2.46,false,"Normoblasts/100 leukocytes:NFr:Pt:Bld^Fetus:Qn:"
51586-6,"Other cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Other cells/100 leukocytes in Blood by Manual count",%,2.24,false,"Other cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
13047-6,"Plasma cells/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Blood",%,1.0j-a,false,"Plasma cells/100 leukocytes:NFr:Pt:Bld:Qn:"
71663-9,"Plasma cells/leukocytes",NFr.DF,Pt,Bld,Qn,,HEM/BC,2.42,ACTIVE,1,Observation,,,"Plasma cells/Leukocytes [Pure number fraction] in Blood",,2.42,false,"Plasma cells/leukocytes:NFr.DF:Pt:Bld:Qn:"
34999-3,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Blood",%,2.11,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Bld:Qn:"
6746-2,"Prolymphocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Prolymphocytes/100 leukocytes in Blood by Manual count",%,1.0h(2),false,"Prolymphocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
13599-6,"Promonocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Promonocytes/100 leukocytes in Blood by Manual count",%,1.0k,false,"Promonocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
13598-8,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Promyelocytes/100 leukocytes in Blood by Manual count",%,1.0k,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
44097-4,"Unidentified cells/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Blood",%,2.17,false,"Unidentified cells/100 leukocytes:NFr:Pt:Bld:Qn:"
54413-0,"Transfuse leukocyte-poor plateletpheresis units",Num,Pt,^BPU,Qn,,BLDBK,2.73,ACTIVE,1,Observation,,,"Transfuse leukocyte-poor plateletpheresis units [#]","{#};{# units}",2.27,false,"Transfuse leukocyte-poor plateletpheresis units:Num:Pt:^BPU:Qn:"
54415-5,"Transfuse leukocyte-poor platelets units",Num,Pt,^BPU,Qn,,BLDBK,2.69,ACTIVE,1,Observation,,,"Transfuse leukocyte-poor platelets units [#]","{#};{# units}",2.27,false,"Transfuse leukocyte-poor platelets units:Num:Pt:^BPU:Qn:"
19048-8,"Erythrocytes.nucleated/100 leukocytes",Ratio,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,"/100 WBC","Nucleated erythrocytes/100 leukocytes [Ratio] in Blood",/100{WBCs},1.0l,false,"Erythrocytes.nucleated/100 leukocytes:Ratio:Pt:Bld:Qn:"
30393-3,"Erythrocytes.nucleated/100 leukocytes",Ratio,Pt,Bld,Qn,,HEM/BC,2.36,DEPRECATED,1,,,,"Deprecated Nucleated Erythrocytes/100 leukocytes [Ratio] in Blood",,2.04,false,"Erythrocytes.nucleated/100 leukocytes:Ratio:Pt:Bld:Qn:"
27297-1,"Leukocyte esterase",ACnc,Pt,Urine,Qn,,UA,2.73,ACTIVE,1,Both,,,"Leukocyte esterase [Units/volume] in Urine",,2.00,false,"Leukocyte esterase:ACnc:Pt:Urine:Qn:"
53964-3,Leukocytes,PrThr,Pt,Urine,Ord,Visual,UA,2.56,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Urine by Visual",,2.26,false,Leukocytes:PrThr:Pt:Urine:Ord:Visual
47281-1,Leukocytes,NCnc,Pt,BldCo,Qn,,HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Cord blood",10*3/uL,2.19,false,Leukocytes:NCnc:Pt:BldCo:Qn:
74402-9,"Lymphocytes/100 leukocytes",NFr,Pt,BldCo,Qn,,HEM/BC,2.50,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Cord blood",%,2.46,false,"Lymphocytes/100 leukocytes:NFr:Pt:BldCo:Qn:"
74457-3,"Neutrophils/100 leukocytes",NFr,Pt,BldCo,Qn,,HEM/BC,2.50,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Cord blood",%,2.46,false,"Neutrophils/100 leukocytes:NFr:Pt:BldCo:Qn:"
74456-5,"Plasma cells/100 leukocytes",NFr,Pt,BldCo,Qn,,HEM/BC,2.50,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Cord blood",%,2.46,false,"Plasma cells/100 leukocytes:NFr:Pt:BldCo:Qn:"
92635-2,Leukocytes,NCnc,Pt,"Bld.buffy coat",Qn,,HEM/BC,2.66,ACTIVE,1,Both,,10*3/uL,"Leukocytes [#/volume] in Buffy Coat",{#}/mL,2.66,false,"Leukocytes:NCnc:Pt:Bld.buffy coat:Qn:"
24106-7,"Hairy cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Hairy cells/100 leukocytes in Blood by Manual count",%,1.0o,false,"Hairy cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
17788-1,"Large unstained cells/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Large unstained cells/100 leukocytes in Blood by Automated count",%,1.0l,false,"Large unstained cells/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
6690-2,Leukocytes,NCnc,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Blood by Automated count",10*3/uL,1.0g,false,"Leukocytes:NCnc:Pt:Bld:Qn:Automated count"
804-5,Leukocytes,NCnc,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Blood by Manual count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Bld:Qn:Manual count"
729-4,"Leukocytes other",NCnc,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*9/L,"Leukocytes other [#/volume] in Blood by Manual count",10*3/uL,1.0,false,"Leukocytes other:NCnc:Pt:Bld:Qn:Manual count"
40646-2,"Leukocytes other/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Blood by Automated count",%,2.15,false,"Leukocytes other/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
49550-7,"Leukocytes.CD59 deficient/100 cells",NFr,Pt,Bld,Qn,,CELLMARK,2.73,ACTIVE,1,Both,,%,"CD59 Deficient leukocytes/100 cells in Blood",%,2.22,false,"Leukocytes.CD59 deficient/100 cells:NFr:Pt:Bld:Qn:"
17790-7,"Leukocytes.left shift",PrThr,Pt,Bld,Ord,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Leukocytes Left Shift [Presence] in Blood by Automated count",,1.0l,false,"Leukocytes.left shift:PrThr:Pt:Bld:Ord:Automated count"
29261-5,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Blood by Manual count",%,2.03,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
15197-7,"Lymphocytes.clefted/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes clefted/100 leukocytes in Blood by Manual count",%,1.0k,false,"Lymphocytes.clefted/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
33833-5,"Lymphocytes.immunoblastic/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Lymphocytes Immunoblastic/100 leukocytes in Blood by Manual count",%,2.09,false,"Lymphocytes.immunoblastic/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
30420-4,"Lymphocytes.large granular/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,%,"Large granular lymphocytes/100 leukocytes in Blood",%,2.04,false,"Lymphocytes.large granular/100 leukocytes:NFr:Pt:Bld:Qn:"
33835-0,"Lymphocytes.plasmacytoid/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes Plasmacytoid/100 leukocytes in Blood by Manual count",%,2.09,false,"Lymphocytes.plasmacytoid/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
13046-8,"Lymphocytes.variant/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Blood",%,1.0j-a,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Bld:Qn:"
736-9,"Lymphocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Lymphocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71678-7,Lymphocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
33803-8,"Eosinophils.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Immature eosinophils/100 leukocytes in Blood by Manual count",%,2.09,false,"Eosinophils.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
713-8,"Eosinophils/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Blood by Automated count",%,1.0,false,"Eosinophils/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71679-5,Eosinophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
33786-5,"Basophils.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Immature basophils/100 leukocytes in Blood by Manual count",%,2.09,false,"Basophils.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
706-2,"Basophils/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Blood by Automated count",%,1.0,false,"Basophils/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71680-3,Basophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
71695-1,"Granulocytes.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Immature granulocytes/100 leukocytes in Blood by Automated count",%,2.40,false,"Granulocytes.immature/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
74459-9,"Granulocytes.immature/100 leukocytes",NFr,Pt,Bld^Fetus,Qn,,HEM/BC,2.50,ACTIVE,1,Observation,,%,"Immature granulocytes/100 leukocytes in Blood from Fetus",%,2.46,false,"Granulocytes.immature/100 leukocytes:NFr:Pt:Bld^Fetus:Qn:"
19023-1,"Granulocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Granulocytes/100 leukocytes in Blood by Automated count",%,1.0l,false,"Granulocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
70028-6,"Megakaryocytic nuclei/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Megakaryocytic nuclei/100 leukocytes in Blood by Manual count",%,2.40,false,"Megakaryocytic nuclei/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
40650-4,"Mesothelial cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Mesothelial cells/100 leukocytes in Blood by Manual count",%,2.15,false,"Mesothelial cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
51713-6,"Metamyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.36,DEPRECATED,1,Both,,%,"Deprecated Metamyelocytes/100 leukocytes in Blood by Automated count",%,2.24,false,"Metamyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71668-8,Metamyelocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Metamyelocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Metamyelocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
29259-9,"Monocytes.abnormal/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Monocytes Abnormal/100 leukocytes in Blood by Manual count",%,2.03,false,"Monocytes.abnormal/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
33842-6,"Monocytes.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Immature monocytes/100 leukocytes in Blood by Manual count",%,2.09,false,"Monocytes.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71677-9,Monocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Monocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
69003-2,"Mononuclear cells.atypical/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells atypical/100 leukocytes in Blood by Manual count",%,2.38,false,"Mononuclear cells.atypical/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
55377-6,"Mononuclear cells.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells immature/100 leukocytes in Blood by Manual count",%,2.27,false,"Mononuclear cells.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
51384-6,"Mononuclear cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Blood by Manual count",%,2.22,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
750-0,"Myelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Myelocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Myelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
26508-2,"Neutrophils.band form/100 leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Blood",%,2.00,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Bld:Qn:"
767-4,"Neutrophils.hypersegmented/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils.hypersegmented/100 leukocytes in Blood by Manual count",%,1.0,false,"Neutrophils.hypersegmented/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
769-0,"Neutrophils.segmented/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Blood by Manual count",%,1.0,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
770-8,"Neutrophils/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Blood by Automated count",%,1.0,false,"Neutrophils/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71676-1,Neutrophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
58409-4,"Other cells/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Other cells/100 leukocytes in Blood by Automated count",%,2.30,false,"Other cells/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
74451-6,"Other cells/100 leukocytes",NFr,Pt,Bld^Fetus,Qn,,HEM/BC,2.50,ACTIVE,1,Observation,,%,"Other cells/100 leukocytes in Blood from Fetus",%,2.46,false,"Other cells/100 leukocytes:NFr:Pt:Bld^Fetus:Qn:"
33849-1,"Plasma cell precursor/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Plasma cell precursor/100 leukocytes in Blood by Manual count",%,2.09,false,"Plasma cell precursor/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
74814-5,"Plasma cells.centroblasts/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Both,,%,"Plasma cells.centroblasts/100 leukocytes in Blood by Manual count",%,2.48,false,"Plasma cells.centroblasts/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
74820-2,"Plasma cells.centrocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Both,,%,"Plasma cells.centrocytes/100 leukocytes in Blood by Manual count",%,2.48,false,"Plasma cells.centrocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
79426-3,"Plasma cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Blood by Manual count",%,2.54,false,"Plasma cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
32712-2,"Platelets.giant/100 leukocytes",Ratio,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,,"Giant platelets/100 leukocytes [Ratio] in Blood by Manual count",,2.09,false,"Platelets.giant/100 leukocytes:Ratio:Pt:Bld:Qn:Manual count"
31160-5,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Blood by Manual count",%,2.07,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
51830-8,"Prolymphocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Prolymphocytes/100 leukocytes in Blood by Automated count",%,2.24,false,"Prolymphocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
782-3,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Promyelocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
783-1,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71666-2,Promyelocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Promyelocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
33857-4,"Sezary cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Sezary cells/100 leukocytes in Blood by Manual count",%,2.09,false,"Sezary cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
14912-0,"Smudge cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Smudge cells/100 leukocytes in Blood by Manual count",%,1.0k,false,"Smudge cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71664-7,"Smudge cells/leukocytes",NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Smudge cells/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Smudge cells/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
44096-6,"Unidentified cells/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Blood by Automated count",%,2.17,false,"Unidentified cells/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
44095-8,"Unidentified cells/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Blood by Manual count",%,2.17,false,"Unidentified cells/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
4660-7,"Leukocyte.detection Ab",-,Pt,Ser,Nom,,HEM/BC,2.66,DEPRECATED,1,,,,"Deprecated Leukocyte.detection Ab",,1.0,false,"Leukocyte.detection Ab:-:Pt:Ser:Nom:"
32825-2,Leukocytes,PrThr,Pt,Semen,Ord,,FERT,2.73,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Semen",,2.09,false,Leukocytes:PrThr:Pt:Semen:Ord:
53316-6,Leukocytes,PrThr,Pt,Urine,Ord,Automated,UA,2.73,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Urine by Automated",,2.24,false,Leukocytes:PrThr:Pt:Urine:Ord:Automated
66764-2,"Erythrocytes.nucleated/100 leukocytes",Ratio,Pt,BldCo,Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,"/100 WBC","Nucleated erythrocytes/100 leukocytes [Ratio] in Cord blood",/100{WBCs},2.38,false,"Erythrocytes.nucleated/100 leukocytes:Ratio:Pt:BldCo:Qn:"
18309-5,"Erythrocytes.nucleated/100 leukocytes",Ratio,Pt,Bld,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Manual count",%,1.0l,false,"Erythrocytes.nucleated/100 leukocytes:Ratio:Pt:Bld:Qn:Manual count"
33765-9,Leukocytes,NCnc,Pt,"^BPU.platelet pheresis",Qn,"Automated count",BLDBK,2.72,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Blood Product unit.platelet pheresis by Automated count",10*3/uL,2.09,false,"Leukocytes:NCnc:Pt:^BPU.platelet pheresis:Qn:Automated count"
74396-3,"Large unstained cells/100 leukocytes",NFr,Pt,BldCo,Qn,"Automated count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Large unstained cells/100 leukocytes in Cord blood by Automated count",%,2.46,false,"Large unstained cells/100 leukocytes:NFr:Pt:BldCo:Qn:Automated count"
5799-2,"Leukocyte esterase",PrThr,Pt,Urine,Ord,"Test strip",UA,2.73,ACTIVE,1,Observation,,,"Leukocyte esterase [Presence] in Urine by Test strip",,1.0,false,"Leukocyte esterase:PrThr:Pt:Urine:Ord:Test strip"
11157-5,Leukocytes,Morph,Pt,"Bone mar",Nom,,HEM/BC,2.73,ACTIVE,1,Observation,,,"Leukocytes [Morphology] in Bone marrow",,1.0j-a,false,"Leukocytes:Morph:Pt:Bone mar:Nom:"
30405-5,Leukocytes,NCnc,Pt,Urine,Qn,,UA,2.73,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] in Urine",/uL,2.04,false,Leukocytes:NCnc:Pt:Urine:Qn:
88343-9,Leukocytes,PrThr,Pt,Ear,Ord,Microscopy.light,HEM/BC,2.64,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Ear by Light microscopy",,2.64,false,Leukocytes:PrThr:Pt:Ear:Ord:Microscopy.light
